User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Workout_Type
16507298,male,54,178.0,85.0,3.0,74.0,38.3,7.0,Pushups
13265721,male,23,192.0,84.0,10.0,85.0,39.8,26.0,Burpees
10354823,female,20,160.0,59.0,29.0,112.0,40.5,193.0,Cycling
13683530,male,21,181.0,81.0,15.0,100.0,40.0,70.0,Running_in_Place
10570155,male,28,198.0,98.0,26.0,113.0,40.6,191.0,Hill_Down
18974698,female,78,161.0,59.0,16.0,89.0,40.2,83.0,Jumping_Jacks
17118838,male,39,182.0,91.0,23.0,108.0,40.7,160.0,Cycling
19390690,male,34,200.0,98.0,13.0,89.0,40.1,52.0,Jumping_Jacks
19117353,male,36,177.0,76.0,24.0,98.0,40.7,120.0,Hill_Up
11718271,female,23,181.0,74.0,12.0,86.0,40.2,44.0,Jumping_Jacks
18198050,male,65,182.0,82.0,7.0,73.0,39.5,19.0,Pullups
16153603,female,76,171.0,69.0,10.0,89.0,39.9,50.0,Jumping_Jacks
15905450,female,45,177.0,75.0,7.0,90.0,39.1,32.0,Pushups
17777188,male,29,179.0,85.0,24.0,112.0,41.0,167.0,Hill_Down
13810624,female,26,159.0,59.0,21.0,108.0,40.4,133.0,Hill_Straight
18428151,male,76,191.0,96.0,2.0,83.0,37.7,10.0,Pushups
16601243,male,70,182.0,85.0,19.0,101.0,40.3,138.0,Running_in_Place
19026457,male,20,190.0,89.0,30.0,106.0,41.2,171.0,Hill_Down
12668444,male,72,203.0,106.0,24.0,94.0,40.7,162.0,Hill_Up
16363754,female,31,164.0,66.0,12.0,88.0,39.8,50.0,Jumping_Jacks
14688173,male,57,189.0,88.0,18.0,98.0,40.2,113.0,Burpees
11798740,male,43,194.0,96.0,29.0,105.0,40.5,198.0,Cycling
14644135,male,54,181.0,86.0,12.0,104.0,39.7,84.0,Running_in_Place
14924017,male,24,179.0,83.0,10.0,91.0,39.8,35.0,Jumping_Jacks
13695578,female,77,172.0,66.0,14.0,93.0,40.2,77.0,Jumping_Jacks
17914146,female,75,166.0,73.0,21.0,108.0,40.4,147.0,Hill_Straight
11965928,male,20,185.0,91.0,17.0,96.0,40.3,72.0,Burpees
17091484,male,20,179.0,80.0,6.0,84.0,39.0,13.0,Pushups
13358666,female,34,162.0,60.0,19.0,102.0,40.5,110.0,Jumping_Jacks
12562173,male,51,178.0,76.0,7.0,76.0,39.3,17.0,Pushups
13833705,female,70,161.0,63.0,10.0,87.0,39.6,48.0,Running_in_Place
11322988,female,40,175.0,73.0,21.0,99.0,40.7,114.0,Hill_Up
17900200,male,26,182.0,79.0,4.0,83.0,38.8,9.0,Pushups
13992300,male,38,183.0,81.0,12.0,90.0,39.8,48.0,Burpees
16861315,male,37,190.0,93.0,15.0,91.0,40.0,65.0,Jumping_Jacks
18731530,male,38,178.0,77.0,9.0,88.0,39.3,32.0,Pullups
16662232,male,36,175.0,76.0,22.0,99.0,40.7,113.0,Hill_Down
18809272,male,39,184.0,86.0,3.0,85.0,38.3,10.0,Pushups
16474372,female,54,158.0,63.0,23.0,101.0,40.7,138.0,Cycling
15716243,male,34,194.0,93.0,12.0,89.0,40.3,47.0,Burpees
14829926,female,36,163.0,58.0,2.0,78.0,38.2,7.0,Pullups
14080744,male,30,187.0,91.0,15.0,96.0,40.0,71.0,Burpees
18049716,male,29,173.0,70.0,6.0,81.0,39.3,12.0,Pushups
16187117,male,67,195.0,94.0,28.0,100.0,40.8,201.0,Hill_Up
19517363,male,40,174.0,82.0,26.0,104.0,40.9,162.0,Hill_Down
16001195,female,61,170.0,68.0,16.0,101.0,40.2,97.0,Burpees
14023847,female,26,178.0,75.0,8.0,81.0,39.5,26.0,Pushups
18207912,male,24,179.0,81.0,16.0,90.0,40.3,53.0,Jumping_Jacks
14208170,male,34,192.0,90.0,3.0,83.0,38.3,9.0,Pullups
11555748,female,30,154.0,56.0,3.0,88.0,38.4,13.0,Pushups
10706479,male,73,169.0,78.0,26.0,102.0,40.9,193.0,Cycling
10438322,male,79,173.0,76.0,27.0,110.0,40.8,239.0,Hill_Up
15450354,male,32,193.0,102.0,17.0,104.0,40.0,106.0,Running_in_Place
18256488,female,48,165.0,67.0,21.0,106.0,40.8,134.0,Hill_Down
12971741,male,43,168.0,73.0,5.0,83.0,38.7,15.0,Pullups
11350850,female,30,174.0,67.0,24.0,102.0,40.5,135.0,Hill_Up
18151671,female,23,163.0,59.0,23.0,104.0,40.7,134.0,Cycling
16445841,male,58,176.0,81.0,23.0,98.0,40.4,142.0,Hill_Up
16170371,male,59,181.0,85.0,6.0,93.0,39.6,33.0,Pushups
13995114,male,41,187.0,91.0,25.0,103.0,40.7,158.0,Cycling
16488059,male,70,170.0,76.0,12.0,101.0,40.2,85.0,Burpees
10876125,female,23,159.0,54.0,15.0,98.0,40.1,79.0,Running_in_Place
16645534,male,53,188.0,86.0,7.0,96.0,39.6,40.0,Pushups
10716199,female,24,186.0,76.0,9.0,92.0,39.7,39.0,Pushups
14030335,male,57,187.0,94.0,5.0,86.0,39.5,23.0,Pushups
11202379,male,45,191.0,94.0,12.0,96.0,39.8,66.0,Running_in_Place
18890949,female,29,164.0,60.0,14.0,92.0,40.1,65.0,Burpees
19472417,female,31,172.0,68.0,26.0,94.0,40.9,124.0,Cycling
13962197,male,49,177.0,85.0,15.0,99.0,40.2,89.0,Jumping_Jacks
16826603,male,23,173.0,77.0,16.0,102.0,40.1,80.0,Jumping_Jacks
19870086,female,34,169.0,69.0,8.0,91.0,39.6,36.0,Pushups
10047325,male,21,206.0,114.0,17.0,103.0,40.3,99.0,Burpees
17428309,male,70,187.0,89.0,28.0,112.0,40.8,252.0,Hill_Up
10072090,male,39,194.0,99.0,17.0,95.0,40.2,88.0,Jumping_Jacks
12085410,male,23,189.0,97.0,13.0,89.0,40.2,45.0,Running_in_Place
17197733,female,24,169.0,65.0,30.0,112.0,41.3,199.0,Cycling
18695664,female,47,169.0,67.0,26.0,108.0,40.8,171.0,Hill_Up
10522660,male,20,185.0,82.0,6.0,81.0,39.0,11.0,Pullups
11353686,female,40,135.0,42.0,14.0,94.0,40.2,74.0,Jumping_Jacks
19606674,female,20,147.0,48.0,12.0,88.0,39.6,51.0,Jumping_Jacks
16440417,female,20,169.0,64.0,20.0,99.0,40.8,104.0,Cycling
11907199,female,44,162.0,59.0,27.0,105.0,40.9,171.0,Hill_Down
15797904,female,24,162.0,57.0,22.0,104.0,40.7,129.0,Hill_Up
18378521,male,21,186.0,82.0,10.0,88.0,40.2,29.0,Running_in_Place
11339639,male,22,174.0,81.0,28.0,107.0,40.7,162.0,Hill_Down
10478045,female,22,157.0,55.0,7.0,88.0,39.6,29.0,Pushups
12904723,female,48,152.0,53.0,20.0,95.0,40.2,108.0,Hill_Up
19741855,male,47,170.0,76.0,17.0,101.0,40.2,101.0,Jumping_Jacks
14047788,female,42,179.0,76.0,21.0,102.0,40.5,120.0,Hill_Down
14409460,male,48,175.0,75.0,17.0,95.0,40.3,87.0,Burpees
12752294,male,48,202.0,103.0,25.0,107.0,40.9,188.0,Hill_Straight
11916472,female,56,156.0,57.0,9.0,93.0,39.9,47.0,Pullups
11020629,female,44,146.0,52.0,25.0,101.0,40.7,150.0,Hill_Down
15432198,male,45,191.0,92.0,23.0,107.0,40.5,164.0,Cycling
16566359,female,52,157.0,59.0,6.0,78.0,39.4,21.0,Pushups
10372349,male,58,193.0,95.0,20.0,99.0,40.3,132.0,Hill_Down
19600611,male,21,199.0,104.0,18.0,99.0,40.6,90.0,Running_in_Place
18436675,female,38,178.0,77.0,7.0,87.0,39.6,28.0,Pushups
19692512,male,61,193.0,99.0,18.0,104.0,40.1,137.0,Jumping_Jacks
13659833,female,30,166.0,63.0,4.0,80.0,39.0,13.0,Pullups
11781838,female,30,152.0,51.0,24.0,101.0,40.7,138.0,Hill_Straight
14803387,male,20,178.0,79.0,8.0,88.0,39.4,22.0,Pushups
10934563,male,61,198.0,108.0,9.0,92.0,40.1,54.0,Pushups
18180430,female,25,168.0,64.0,22.0,106.0,40.9,132.0,Hill_Down
12048857,male,26,194.0,99.0,8.0,85.0,39.6,24.0,Pullups
18863989,male,55,185.0,85.0,4.0,93.0,38.7,21.0,Pushups
18982255,male,34,182.0,88.0,13.0,106.0,40.2,83.0,Jumping_Jacks
16674934,male,23,187.0,87.0,27.0,102.0,40.3,140.0,Hill_Straight
11799911,male,39,192.0,96.0,5.0,88.0,39.4,20.0,Pullups
18111698,male,40,207.0,113.0,20.0,98.0,40.2,120.0,Hill_Up
13139047,male,33,174.0,82.0,24.0,106.0,40.4,148.0,Hill_Up
14714678,male,54,182.0,84.0,21.0,96.0,40.2,120.0,Cycling
18764895,male,38,188.0,89.0,4.0,82.0,39.0,12.0,Pushups
19314419,female,27,168.0,60.0,11.0,89.0,39.8,47.0,Jumping_Jacks
11077526,female,71,165.0,67.0,13.0,89.0,39.9,65.0,Running_in_Place
16219360,female,58,179.0,79.0,11.0,88.0,39.8,49.0,Jumping_Jacks
13564846,female,23,186.0,74.0,19.0,112.0,40.6,123.0,Burpees
11155591,female,55,154.0,56.0,18.0,97.0,40.6,103.0,Jumping_Jacks
16682378,male,46,182.0,89.0,15.0,98.0,40.6,86.0,Running_in_Place
19343455,male,30,193.0,89.0,27.0,94.0,40.6,118.0,Hill_Straight
14232520,male,27,169.0,69.0,16.0,102.0,40.2,80.0,Burpees
14366780,female,25,158.0,58.0,27.0,115.0,40.9,191.0,Hill_Up
14418793,male,62,164.0,64.0,10.0,86.0,40.1,42.0,Jumping_Jacks
19383663,male,22,191.0,93.0,2.0,89.0,38.4,7.0,Pushups
19720092,female,28,186.0,84.0,29.0,110.0,41.1,180.0,Hill_Up
12114116,female,38,169.0,72.0,6.0,82.0,39.4,21.0,Pushups
10483083,male,50,191.0,89.0,22.0,90.0,40.3,104.0,Hill_Straight
14857521,male,58,198.0,104.0,7.0,88.0,39.6,36.0,Pushups
10335270,male,51,185.0,95.0,18.0,102.0,40.3,121.0,Burpees
15267253,female,27,175.0,68.0,22.0,101.0,40.7,120.0,Hill_Down
15059795,male,66,174.0,81.0,26.0,108.0,40.6,209.0,Hill_Straight
17270042,male,67,184.0,85.0,23.0,105.0,40.6,178.0,Cycling
19755395,male,28,165.0,68.0,25.0,98.0,40.5,111.0,Cycling
15688364,male,37,192.0,99.0,23.0,107.0,40.8,158.0,Cycling
10973162,female,36,170.0,65.0,9.0,94.0,39.5,44.0,Pullups
14171560,female,30,177.0,73.0,19.0,88.0,40.5,77.0,Jumping_Jacks
11235315,female,42,167.0,68.0,2.0,85.0,38.1,8.0,Pushups
18677336,female,52,178.0,74.0,22.0,98.0,40.4,121.0,Hill_Up
10719389,male,47,182.0,84.0,18.0,96.0,40.4,97.0,Running_in_Place
17182006,male,67,169.0,77.0,26.0,108.0,40.7,208.0,Hill_Down
19204579,male,60,182.0,88.0,30.0,103.0,40.9,215.0,Hill_Down
11933230,male,43,180.0,82.0,3.0,91.0,38.5,13.0,Pullups
15125074,female,33,150.0,48.0,15.0,89.0,40.4,68.0,Running_in_Place
19726861,female,20,172.0,71.0,14.0,96.0,39.9,67.0,Burpees
17229135,female,46,173.0,75.0,11.0,94.0,40.0,55.0,Jumping_Jacks
17650072,female,56,167.0,66.0,10.0,95.0,39.7,54.0,Jumping_Jacks
11424215,male,26,175.0,74.0,29.0,107.0,41.1,169.0,Cycling
18973839,female,46,156.0,56.0,15.0,86.0,40.3,65.0,Jumping_Jacks
14111027,female,68,162.0,62.0,16.0,103.0,40.5,104.0,Burpees
11157101,female,62,161.0,61.0,18.0,97.0,40.7,104.0,Burpees
14721929,male,33,190.0,87.0,2.0,78.0,38.1,4.0,Pushups
13304710,female,32,148.0,53.0,24.0,103.0,40.9,143.0,Cycling
13215599,female,52,174.0,71.0,17.0,101.0,40.5,100.0,Running_in_Place
11920824,male,35,166.0,69.0,22.0,96.0,40.4,99.0,Hill_Up
13293493,female,45,167.0,63.0,16.0,97.0,40.2,87.0,Running_in_Place
13676740,male,22,188.0,89.0,13.0,93.0,40.0,50.0,Jumping_Jacks
17408293,male,50,197.0,96.0,9.0,88.0,39.6,41.0,Pushups
15751869,female,32,172.0,66.0,29.0,105.0,40.8,174.0,Cycling
17862032,male,59,182.0,81.0,15.0,86.0,40.0,66.0,Jumping_Jacks
13023158,male,43,180.0,81.0,30.0,113.0,40.7,231.0,Hill_Up
13884548,male,37,199.0,107.0,11.0,95.0,39.9,58.0,Running_in_Place
17281627,female,41,159.0,57.0,17.0,101.0,40.3,100.0,Jumping_Jacks
17947234,male,38,193.0,91.0,13.0,100.0,40.0,74.0,Running_in_Place
19374664,female,47,165.0,67.0,3.0,85.0,38.5,12.0,Pullups
19814771,female,75,177.0,73.0,9.0,85.0,39.8,41.0,Pullups
14445902,male,60,188.0,94.0,10.0,92.0,39.8,56.0,Running_in_Place
12971064,female,50,152.0,52.0,26.0,105.0,40.9,169.0,Cycling
19929743,male,43,171.0,72.0,16.0,99.0,40.2,86.0,Burpees
10134350,male,63,182.0,86.0,14.0,96.0,40.1,87.0,Burpees
19993804,female,36,170.0,65.0,12.0,93.0,40.1,58.0,Burpees
19149142,male,23,182.0,82.0,23.0,109.0,40.7,141.0,Hill_Up
16859889,female,49,152.0,50.0,5.0,93.0,39.4,26.0,Pullups
18393643,female,35,168.0,62.0,4.0,74.0,38.9,11.0,Pullups
16881110,female,29,171.0,72.0,17.0,91.0,40.4,74.0,Running_in_Place
13930729,male,20,181.0,81.0,24.0,109.0,40.7,144.0,Hill_Down
17882974,male,25,186.0,87.0,24.0,105.0,40.4,138.0,Cycling
17916448,female,38,168.0,64.0,9.0,91.0,39.8,42.0,Pushups
16092974,male,69,183.0,91.0,21.0,92.0,40.3,126.0,Hill_Down
15291452,male,45,211.0,112.0,24.0,108.0,40.8,185.0,Cycling
13661527,female,76,160.0,61.0,5.0,89.0,39.0,26.0,Pushups
17841615,female,67,171.0,67.0,29.0,116.0,41.1,226.0,Hill_Up
12903799,female,32,162.0,55.0,29.0,112.0,41.1,200.0,Hill_Down
15267748,male,67,197.0,102.0,8.0,75.0,39.6,29.0,Pushups
13041524,female,20,187.0,75.0,1.0,75.0,37.6,2.0,Pushups
11838441,male,32,165.0,67.0,11.0,98.0,39.8,51.0,Burpees
18485928,female,38,152.0,52.0,27.0,109.0,40.8,182.0,Hill_Down
14124820,male,36,170.0,76.0,25.0,106.0,41.0,155.0,Hill_Down
17712242,male,20,194.0,90.0,15.0,91.0,40.3,52.0,Jumping_Jacks
11367895,female,55,158.0,56.0,18.0,105.0,40.2,118.0,Jumping_Jacks
11741166,male,47,190.0,91.0,27.0,105.0,40.6,186.0,Hill_Straight
10012801,female,25,170.0,62.0,19.0,96.0,40.5,95.0,Burpees
19215468,female,50,167.0,62.0,10.0,86.0,39.6,43.0,Jumping_Jacks
14862282,male,22,175.0,73.0,16.0,93.0,40.6,56.0,Running_in_Place
13411513,female,41,165.0,69.0,20.0,99.0,40.7,110.0,Hill_Straight
17432080,male,79,170.0,75.0,18.0,95.0,40.6,119.0,Burpees
10277001,male,37,178.0,80.0,4.0,89.0,38.5,15.0,Pullups
13908281,male,72,182.0,81.0,26.0,101.0,40.8,189.0,Hill_Straight
19626904,male,36,176.0,82.0,29.0,112.0,40.9,210.0,Hill_Straight
19905039,male,57,181.0,85.0,18.0,92.0,40.7,95.0,Running_in_Place
14071606,female,70,172.0,77.0,16.0,87.0,40.0,74.0,Jumping_Jacks
10422376,female,35,148.0,50.0,28.0,103.0,40.7,170.0,Hill_Down
10552351,male,55,196.0,92.0,24.0,111.0,40.7,197.0,Hill_Straight
19340729,male,63,180.0,85.0,10.0,93.0,39.8,57.0,Burpees
18491761,male,21,195.0,98.0,13.0,85.0,40.1,36.0,Burpees
10290416,male,23,188.0,87.0,22.0,105.0,40.8,124.0,Hill_Down
13100757,male,24,193.0,99.0,8.0,87.0,39.4,26.0,Pullups
11850270,female,73,165.0,64.0,12.0,91.0,39.9,63.0,Jumping_Jacks
16238631,female,27,170.0,70.0,14.0,93.0,40.0,64.0,Running_in_Place
13910402,female,35,175.0,72.0,24.0,113.0,40.7,164.0,Hill_Down
18557811,male,45,193.0,96.0,20.0,102.0,40.5,129.0,Hill_Straight
13854205,male,28,193.0,94.0,7.0,88.0,39.5,24.0,Pullups
16600947,male,70,189.0,89.0,6.0,91.0,39.2,35.0,Pushups
16500330,female,62,171.0,75.0,26.0,106.0,41.2,170.0,Hill_Down
11215574,female,21,157.0,51.0,12.0,91.0,39.9,54.0,Burpees
19521822,male,33,193.0,95.0,18.0,91.0,40.7,76.0,Running_in_Place
15338507,female,20,155.0,56.0,4.0,82.0,39.0,14.0,Pushups
16952678,female,35,170.0,63.0,16.0,98.0,40.5,86.0,Jumping_Jacks
19657260,male,22,191.0,88.0,5.0,88.0,39.1,15.0,Pushups
10805897,female,78,171.0,74.0,16.0,95.0,40.4,90.0,Burpees
10894320,female,39,175.0,66.0,15.0,86.0,40.3,61.0,Jumping_Jacks
12686470,male,21,191.0,87.0,25.0,105.0,40.6,139.0,Cycling
13165829,male,70,172.0,75.0,10.0,90.0,39.9,54.0,Burpees
12022756,male,37,192.0,98.0,4.0,84.0,38.8,14.0,Pushups
19578860,male,32,170.0,70.0,3.0,79.0,38.7,5.0,Pushups
16584070,female,28,169.0,69.0,27.0,102.0,40.7,151.0,Hill_Down
11498729,female,72,157.0,59.0,21.0,92.0,40.5,114.0,Cycling
15839189,male,65,166.0,71.0,7.0,89.0,39.6,34.0,Pullups
13899563,male,23,171.0,71.0,3.0,75.0,38.8,2.0,Pullups
17908106,female,29,178.0,78.0,24.0,94.0,40.4,111.0,Hill_Down
10084261,male,62,176.0,84.0,11.0,95.0,40.1,66.0,Jumping_Jacks
13845773,male,34,170.0,80.0,9.0,95.0,39.9,41.0,Pushups
14825446,female,28,161.0,58.0,2.0,71.0,37.8,5.0,Pullups
11756366,male,44,191.0,92.0,11.0,97.0,39.7,61.0,Jumping_Jacks
13848826,male,29,187.0,91.0,20.0,94.0,40.8,87.0,Cycling
16597597,male,31,192.0,89.0,6.0,79.0,39.0,13.0,Pushups
12592190,male,21,183.0,82.0,8.0,86.0,40.0,21.0,Pushups
17786542,female,21,156.0,62.0,21.0,99.0,40.6,110.0,Hill_Up
12817804,male,47,201.0,108.0,29.0,105.0,41.0,211.0,Hill_Down
18234821,female,28,163.0,57.0,4.0,91.0,38.8,18.0,Pullups
18830129,male,21,183.0,81.0,5.0,87.0,38.7,14.0,Pushups
15060323,male,59,194.0,92.0,19.0,103.0,40.4,137.0,Jumping_Jacks
19930949,female,32,159.0,58.0,7.0,90.0,39.6,32.0,Pullups
18542385,female,59,175.0,73.0,10.0,86.0,39.9,44.0,Jumping_Jacks
15973490,female,43,164.0,61.0,12.0,94.0,39.8,61.0,Jumping_Jacks
15291437,female,20,158.0,58.0,22.0,94.0,40.5,104.0,Hill_Up
10867111,female,43,183.0,85.0,10.0,94.0,39.8,48.0,Burpees
10697452,female,50,172.0,66.0,9.0,92.0,39.6,44.0,Pullups
10054672,male,30,180.0,84.0,16.0,98.0,40.1,78.0,Jumping_Jacks
12769519,male,53,174.0,78.0,19.0,106.0,40.5,134.0,Jumping_Jacks
13014734,female,34,168.0,62.0,18.0,102.0,40.3,104.0,Jumping_Jacks
13060914,male,30,177.0,74.0,28.0,101.0,40.9,143.0,Hill_Up
13786166,male,64,175.0,79.0,8.0,76.0,39.5,25.0,Pushups
18583121,male,29,188.0,94.0,21.0,109.0,40.5,141.0,Hill_Up
10765245,male,25,182.0,91.0,8.0,84.0,39.4,21.0,Pushups
10502266,male,27,185.0,82.0,12.0,95.0,40.0,51.0,Jumping_Jacks
15208526,male,53,181.0,85.0,10.0,85.0,39.7,40.0,Jumping_Jacks
16915151,male,53,170.0,73.0,16.0,96.0,40.0,87.0,Jumping_Jacks
11940885,female,27,189.0,82.0,13.0,96.0,40.2,62.0,Jumping_Jacks
12154012,male,29,184.0,93.0,8.0,88.0,40.0,28.0,Pushups
19618415,male,45,184.0,83.0,13.0,99.0,40.0,74.0,Running_in_Place
16147612,female,27,160.0,58.0,22.0,104.0,40.4,130.0,Hill_Straight
11979612,male,68,172.0,74.0,23.0,94.0,40.6,135.0,Hill_Straight
16099722,female,30,173.0,68.0,24.0,105.0,40.8,143.0,Hill_Up
10618273,female,75,168.0,65.0,21.0,104.0,40.3,140.0,Hill_Down
11343139,female,50,159.0,57.0,28.0,107.0,41.4,187.0,Hill_Down
17800524,female,48,156.0,54.0,9.0,93.0,39.7,47.0,Pushups
15395187,female,51,168.0,60.0,30.0,111.0,41.3,212.0,Cycling
14195273,male,20,176.0,78.0,18.0,89.0,40.4,52.0,Running_in_Place
16552884,male,21,174.0,75.0,29.0,111.0,41.3,180.0,Cycling
18180739,female,43,169.0,72.0,5.0,79.0,39.5,17.0,Pushups
19016498,female,26,166.0,63.0,2.0,73.0,38.9,5.0,Pullups
17723990,male,73,190.0,98.0,12.0,91.0,39.8,74.0,Jumping_Jacks
11264857,male,31,168.0,73.0,22.0,101.0,41.1,113.0,Hill_Straight
19027158,female,33,173.0,67.0,2.0,82.0,38.2,7.0,Pullups
14669346,female,29,184.0,72.0,28.0,115.0,40.6,194.0,Hill_Up
13969993,male,60,171.0,76.0,10.0,84.0,39.6,40.0,Burpees
19117012,female,66,171.0,62.0,3.0,80.0,38.6,12.0,Pushups
18159298,male,25,183.0,77.0,19.0,86.0,40.5,51.0,Running_in_Place
10715394,male,62,175.0,72.0,23.0,99.0,40.7,145.0,Cycling
11103918,female,45,164.0,67.0,15.0,88.0,40.2,66.0,Jumping_Jacks
19617776,male,61,162.0,65.0,24.0,104.0,40.5,165.0,Cycling
18821379,female,74,171.0,68.0,14.0,95.0,40.3,79.0,Burpees
17929599,male,60,188.0,91.0,28.0,104.0,41.2,206.0,Hill_Up
16606505,female,55,170.0,64.0,11.0,94.0,40.1,58.0,Running_in_Place
12316770,male,39,209.0,111.0,22.0,102.0,40.5,143.0,Hill_Up
15636021,female,20,170.0,66.0,18.0,99.0,40.1,93.0,Jumping_Jacks
16834972,female,74,140.0,46.0,5.0,87.0,39.3,26.0,Pushups
18280943,female,23,173.0,71.0,5.0,94.0,39.2,23.0,Pullups
12363121,male,76,189.0,86.0,28.0,105.0,40.7,229.0,Hill_Straight
16906256,male,21,181.0,81.0,24.0,107.0,40.5,137.0,Cycling
11243619,male,74,174.0,78.0,20.0,100.0,40.8,143.0,Hill_Up
16284326,female,31,166.0,69.0,8.0,78.0,39.8,24.0,Pushups
16408800,male,78,189.0,95.0,18.0,97.0,40.0,131.0,Jumping_Jacks
15143235,female,42,154.0,58.0,30.0,112.0,40.7,211.0,Cycling
16555435,female,59,149.0,54.0,26.0,104.0,40.8,170.0,Hill_Down
18019264,female,32,171.0,70.0,29.0,104.0,40.8,170.0,Hill_Down
19778669,female,27,184.0,72.0,22.0,98.0,41.0,112.0,Hill_Up
17926715,male,56,177.0,84.0,25.0,103.0,40.5,172.0,Hill_Down
17150251,male,35,167.0,67.0,10.0,97.0,39.7,46.0,Running_in_Place
11245527,male,31,196.0,92.0,28.0,105.0,40.8,172.0,Hill_Up
12551263,female,61,150.0,55.0,2.0,87.0,38.5,9.0,Pullups
18650765,female,23,165.0,66.0,11.0,96.0,40.0,54.0,Running_in_Place
10444932,female,23,162.0,62.0,28.0,107.0,40.4,171.0,Hill_Up
12467625,male,28,198.0,103.0,2.0,87.0,38.3,7.0,Pushups
13983323,female,50,167.0,64.0,20.0,103.0,40.4,123.0,Cycling
12735435,female,58,163.0,66.0,28.0,113.0,40.6,205.0,Cycling
15925835,female,45,168.0,63.0,3.0,81.0,38.6,11.0,Pushups
13845133,male,21,198.0,101.0,7.0,95.0,39.2,30.0,Pushups
14955891,male,43,185.0,82.0,5.0,83.0,39.0,16.0,Pullups
13967367,female,34,160.0,62.0,8.0,88.0,39.8,34.0,Pullups
10409323,male,70,189.0,94.0,23.0,107.0,40.5,193.0,Hill_Down
14988424,male,34,202.0,93.0,18.0,96.0,40.8,89.0,Burpees
12283493,male,35,200.0,97.0,5.0,92.0,39.1,22.0,Pushups
15815744,female,28,163.0,59.0,3.0,85.0,38.9,12.0,Pushups
11948316,female,22,156.0,50.0,28.0,104.0,40.8,166.0,Hill_Down
16020649,female,57,170.0,71.0,27.0,103.0,41.1,166.0,Hill_Straight
13385095,female,59,155.0,57.0,6.0,91.0,39.4,31.0,Pullups
15006457,female,20,149.0,51.0,23.0,100.0,40.7,126.0,Hill_Down
14109235,female,51,166.0,67.0,11.0,89.0,39.5,51.0,Jumping_Jacks
13092858,female,40,172.0,64.0,27.0,101.0,40.5,155.0,Cycling
18033192,female,69,159.0,63.0,26.0,106.0,40.6,177.0,Hill_Down
19671453,female,36,165.0,66.0,8.0,98.0,39.6,43.0,Pushups
14127673,male,47,190.0,86.0,23.0,99.0,40.8,135.0,Hill_Down
10413865,female,23,163.0,62.0,20.0,103.0,40.3,114.0,Cycling
11852986,female,22,153.0,56.0,7.0,92.0,39.5,32.0,Pushups
16231827,male,23,165.0,69.0,28.0,102.0,41.0,135.0,Hill_Straight
10396760,male,25,185.0,85.0,18.0,102.0,40.3,95.0,Burpees
19119129,female,54,175.0,71.0,17.0,90.0,40.3,80.0,Burpees
19223155,female,32,150.0,49.0,8.0,82.0,39.5,30.0,Pushups
17060755,female,40,154.0,56.0,20.0,103.0,40.2,121.0,Cycling
11600131,male,57,188.0,90.0,5.0,81.0,38.9,19.0,Pushups
15580106,female,54,162.0,61.0,3.0,85.0,38.6,13.0,Pullups
15697690,female,28,165.0,65.0,23.0,105.0,40.5,137.0,Hill_Straight
18478618,female,55,178.0,70.0,29.0,101.0,40.6,172.0,Cycling
17604328,female,52,178.0,76.0,26.0,112.0,41.0,181.0,Cycling
11028106,male,30,193.0,89.0,21.0,100.0,40.7,111.0,Hill_Up
17823052,male,51,180.0,81.0,29.0,114.0,40.7,239.0,Hill_Up
13234647,male,29,169.0,73.0,21.0,100.0,40.3,103.0,Hill_Down
19399710,female,59,157.0,60.0,25.0,107.0,40.7,170.0,Hill_Straight
10030257,male,21,182.0,82.0,3.0,92.0,38.6,10.0,Pushups
18369645,male,48,192.0,91.0,9.0,88.0,40.1,39.0,Pushups
18715496,male,70,188.0,86.0,3.0,89.0,38.4,16.0,Pullups
16335360,female,28,167.0,65.0,5.0,79.0,39.1,16.0,Pushups
15680979,female,63,157.0,61.0,10.0,87.0,39.8,47.0,Burpees
18074033,male,21,176.0,71.0,7.0,80.0,39.6,10.0,Pushups
13373646,female,53,166.0,67.0,7.0,91.0,39.5,34.0,Pushups
17135515,female,26,172.0,68.0,7.0,82.0,38.9,24.0,Pushups
13137758,male,71,196.0,106.0,2.0,84.0,38.3,10.0,Pushups
13617043,female,20,168.0,60.0,28.0,101.0,41.3,153.0,Hill_Down
18461600,male,50,191.0,88.0,24.0,105.0,40.8,167.0,Cycling
10154968,male,64,184.0,89.0,16.0,102.0,40.3,116.0,Jumping_Jacks
11873849,female,26,163.0,66.0,15.0,89.0,40.0,63.0,Jumping_Jacks
12840849,male,39,170.0,75.0,22.0,91.0,40.8,89.0,Hill_Up
14460322,female,33,158.0,60.0,1.0,76.0,37.7,3.0,Pullups
11107966,female,24,163.0,59.0,10.0,85.0,39.8,38.0,Burpees
12584584,male,38,169.0,74.0,12.0,91.0,40.3,48.0,Jumping_Jacks
17871155,male,47,206.0,109.0,21.0,101.0,40.5,140.0,Hill_Straight
15698033,male,63,179.0,88.0,13.0,86.0,39.9,62.0,Burpees
17551921,male,22,187.0,87.0,11.0,96.0,39.8,47.0,Jumping_Jacks
19322889,male,52,194.0,100.0,2.0,80.0,38.2,7.0,Pushups
16801836,male,29,175.0,73.0,27.0,98.0,40.9,124.0,Hill_Down
